"";"year";"month";"day";"dayly_power";"dayly_kitchen";"dayly_laundry";"dayly_ewac";"dayly_residual";"dayly_cost_kitchen";"dayly_cost_laundry";"dayly_cost_ewac";"dayly_cost_residual"
"248";2007;9;5;20,6095333333333;0;4,144;6,705;9,76053333333333;0;0,627347;1,006925;1,4826351
"249";2007;9;6;15,0245666666667;0;3,888;3,461;7,67556666666667;0;0,567754;0,543023;1,14195786666667
"250";2007;9;7;22,2749333333333;3,632;0,551;9,388;8,70393333333333;0,573856;0,081038;1,452504;1,3119088
"251";2007;9;8;24,4958666666667;3,339;1,801;9,164;10,1918666666667;0,512162;0,279238;1,429712;1,5341281
"252";2007;9;9;27,9917;2,184;4,438;9,233;12,1367;0,345072;0,693959;1,414644;1,83871676666667
"253";2007;9;10;18,6229333333333;0,935;0,595;5,613;11,4799333333333;0,14773;0,08589;0,827914;1,7356278
"254";2007;9;11;16,3928666666667;0,943;0,55;5,792;9,10786666666667;0,132089;0,080565;0,859731;1,3652326
"255";2007;9;12;21,4627333333333;0;3,217;7,755;10,4907333333333;0;0,476646;1,071815;1,60286003333333
"256";2007;9;13;19,1063666666667;1,175;2,523;3,853;11,5553666666667;0,174835;0,388204;0,608774;1,75886643333333
"257";2007;9;14;18,9245;0,901;0,676;5,804;11,5435;0,142358;0,099143;0,895507;1,69664916666667
"258";2007;9;15;18,2552;0;1,449;6,464;10,3422;0;0,221417;0,996147;1,52711226666667
"259";2007;9;16;27,5370666666667;3,118;3,064;9,31;12,0450666666667;0,492644;0,477567;1,393385;1,8264927
"260";2007;9;17;24,3531;6,651;0,926;6,279;10,4971;1,050123;0,138083;0,931567;1,6014323
"261";2007;9;18;19,4586666666667;1,888;2,029;5,425;10,1166666666667;0,280384;0,313337;0,832895;1,53896366666667
"262";2007;9;19;21,6447333333333;0;2,743;7,937;10,9647333333333;0;0,428144;1,247676;1,6730492
"263";2007;9;20;20,9255333333333;1,056;0,489;9,996;9,38453333333333;0,166848;0,071907;1,505798;1,4019401
"264";2007;9;21;20,6463333333333;3,13;2,745;6,316;8,45533333333333;0,49405;0,426115;0,977838;1,281625
"265";2007;9;22;19,6028666666667;0,944;1,311;7,688;9,65986666666667;0,149152;0,197268;1,208439;1,4762521
"266";2007;9;23;23,6328333333333;2,831;1,929;7,382;11,4908333333333;0,447298;0,289802;1,128941;1,76297933333333
"267";2007;9;24;22,5755;0,929;3,935;7,955;9,7565;0,146782;0,618825;1,256295;1,4914385
"268";2007;9;25;29,4057;0,916;2,253;9,82;16,4167;0,144728;0,353069;1,499305;2,5261416
"269";2007;9;26;NA;NA;NA;NA;NA;NA;NA;NA;NA
"270";2007;9;27;23,21;1,066;0,643;7,324;14,177;0,168428;0,092704;1,147077;2,14793
"271";2007;9;28;28,0083;0,996;3,722;9,952;13,3383;0,157368;0,580691;1,543821;2,0255304
"272";2007;9;29;38,2753666666667;4,085;7,457;8,19;18,5433666666667;0,62632;1,172956;1,28317;2,8013296
"273";2007;9;30;25,2715;1,405;0,582;10,225;13,0595;0,22199;0,084256;1,56095;1,98508733333333
"274";2007;10;1;28,6820333333333;1,507;6,622;5,96;14,5930333333333;0,223196;1,040991;0,878925;2,1807236
"275";2007;10;2;36,6477333333333;0,508;8,022;12,815;15,3027333333333;0,062484;1,261001;1,982245;2,3203907
"276";2007;10;3;21,3409;0,979;5,024;3,692;11,6459;0,154682;0,785112;0,566081;1,7616767
"277";2007;10;4;25,3076333333333;2,4;0,444;9,71;12,7536333333333;0,3792;0,063222;1,509645;1,9305199
"278";2007;10;5;23,2348666666667;0;0,351;9,425;13,4588666666667;0;0,051293;1,46899;2,03415926666667
"279";2007;10;6;29,2706666666667;4,84;0,347;9,666;14,4176666666667;0,75828;0,050731;1,504933;2,14438466666667
"280";2007;10;7;35,1019;2,498;8,255;10,886;13,4629;0,394684;1,29925;1,650268;2,02204253333333
"281";2007;10;8;18,2540333333333;0;0,42;5,082;12,7520333333333;0;0,06041;0,755531;1,9310196
"282";2007;10;9;28,1309666666667;2,034;2,147;9,29;14,6599666666667;0,321372;0,335306;1,461905;2,2304454
"283";2007;10;10;19,4495333333333;1,863;2,117;3,345;12,1245333333333;0,294354;0,328991;0,51759;1,82777843333333
"284";2007;10;11;28,8741;2,63;0,414;7,806;18,0241;0,41554;0,059042;1,201323;2,6904268
"285";2007;10;12;31,9084;1,02;5,028;11,659;14,2014;0,16116;0,790329;1,820212;2,15538553333333
"286";2007;10;13;32,1121333333333;0,969;3,799;8,463;18,8811333333333;0,153102;0,595272;1,337154;2,8261834
"287";2007;10;14;34,3542;2,93;7,494;7,126;16,8042;0,46294;1,179257;1,102948;2,50324293333333
"288";2007;10;15;21,1055;1,061;0,339;7,654;12,0515;0,167638;0,049537;1,192007;1,82166766666667
"289";2007;10;16;32,7407;0;7,871;9,876;14,9937;0;1,189578;1,536538;2,26921026666667
"290";2007;10;17;26,2821666666667;1,065;0,453;8,968;15,7961666666667;0,16827;0,063979;1,416944;2,41136033333333
"291";2007;10;18;25,3088333333333;1,162;0,317;9,864;13,9658333333333;0,163401;0,046376;1,501742;2,116766
"292";2007;10;19;34,7608;1,299;3,124;11,648;18,6898;0,205242;0,489427;1,791699;2,84442656666667
"293";2007;10;20;27,6707666666667;2,363;0,296;13,225;11,7867666666667;0,373354;0,043093;2,08003;1,74929296666667
"294";2007;10;21;32,3656666666667;3,712;4,357;7,313;16,9836666666667;0,586496;0,685011;1,148874;2,57480733333333
"295";2007;10;22;27,5482666666667;0;0,299;13,027;14,2222666666667;0;0,043322;2,034151;2,14096313333333
"296";2007;10;23;NA;NA;NA;NA;NA;NA;NA;NA;NA
"297";2007;10;24;31,0939333333333;4,459;0,364;9,115;17,1559333333333;0,682682;0,051317;1,392115;2,61383446666667
"298";2007;10;25;30,8986333333333;1,478;2,433;7,385;19,6026333333333;0,220119;0,379479;1,16683;2,9646314
"299";2007;10;26;23,9594666666667;0;0,348;5,766;17,8454666666667;0;0,049314;0,888803;2,67936556666667
"300";2007;10;27;29,7614666666667;1,374;4,856;8,949;14,5824666666667;0,217092;0,763713;1,390247;2,18788923333333
"301";2007;10;28;8,53596666666667;0;0,283;1,765;6,48796666666667;0;0,041774;0,250765;0,9502244
"302";2007;10;29;9,09046666666667;0;0,269;2,749;6,07246666666667;0;0,039527;0,383942;0,8887229
"303";2007;10;30;13,5168;0;1,935;4,256;7,3258;0;0,302125;0,672448;1,08707856666667
"304";2007;10;31;21,3868333333333;0;4,7;8,915;7,77183333333333;0;0,738645;1,38113;1,15593483333333
"305";2007;11;1;8,27026666666667;0;0,293;1,991;5,98626666666667;0;0,042514;0,314578;0,875597966666667
"306";2007;11;2;24,0600333333333;1,346;2,115;12,245;8,35403333333333;0,212668;0,330635;1,90048;1,25014843333333
"307";2007;11;3;8,20916666666667;0;0,282;1,936;5,99116666666667;0;0,041056;0,305888;0,8766195
"308";2007;11;4;24,7614333333333;0;4,387;7,068;13,3064333333333;0;0,687931;1,116744;2,02318463333333
"309";2007;11;5;25,0098666666667;1,265;0,397;6,583;16,7648666666667;0,19987;0,056146;1,017014;2,5144711
"310";2007;11;6;34,7063;1,105;5,515;10,69;17,3963;0,17459;0,86773;1,66718;2,5362949
"311";2007;11;7;30,7459666666667;5,042;0,301;6,374;19,0289666666667;0,796636;0,044023;0,960857;2,91590806666667
"312";2007;11;8;25,0176666666667;1,715;0,314;6,5;16,4886666666667;0,26292;0,046287;1,027;2,51625333333333
"313";2007;11;9;36,1871;0;4,573;15,375;16,2391;0;0,718789;2,393025;2,4716558
"314";2007;11;10;43,5266666666667;3,697;0,304;13,767;25,7586666666667;0,565786;0,044777;2,106726;3,90898366666667
"315";2007;11;11;31,4520666666667;3,445;0,32;6,024;21,6630666666667;0,495905;0,0465;0,897192;3,23469203333333
"316";2007;11;12;35,9357666666667;1,018;4,165;13,281;17,4717666666667;0,160844;0,61201;2,079603;2,66559696666667
"317";2007;11;13;36,9066333333333;0,978;4,933;11,076;19,9196333333333;0,154524;0,772624;1,726033;3,0626359
"318";2007;11;14;34,1332333333333;1,055;0,295;16,345;16,4382333333333;0,16669;0,043075;2,502185;2,50966503333333
"319";2007;11;15;24,8664666666667;1,606;0,571;7,503;15,1864666666667;0,233343;0,086858;1,117644;2,31989156666667
"320";2007;11;16;38,4959;1,991;4,66;13,564;18,2809;0,314578;0,73243;2,139052;2,79333736666667
"321";2007;11;17;43,5015666666667;2,588;2,199;14,99;23,7245666666667;0,408904;0,343522;2,330375;3,5622722
"322";2007;11;18;36,3976333333333;5,201;2,097;7,066;22,0336333333333;0,783013;0,327616;1,042893;3,32483023333333
"323";2007;11;19;28,7275666666667;1,089;0,253;10,75;16,6355666666667;0,172062;0,036859;1,6985;2,53954403333333
"324";2007;11;20;34,9309333333333;1,015;3,954;11,026;18,9359333333333;0,129465;0,621267;1,688803;2,9032388
"325";2007;11;21;NA;NA;NA;NA;NA;NA;NA;NA;NA
"326";2007;11;22;32,2063;2,867;0,297;9,001;20,0413;0,432966;0,043426;1,400668;3,07631173333333
"327";2007;11;23;42,0436333333333;2,168;6,181;13,685;20,0096333333333;0,322454;0,922103;2,12359;3,0141849
"328";2007;11;24;31,6509;1,573;4,131;13,451;12,4959;0,232399;0,645803;2,103138;1,84513453333333
"329";2007;11;25;23,2599666666667;3,556;0,279;5,678;13,7469666666667;0,561848;0,040582;0,897124;2,09125823333333
"330";2007;11;26;26,1619333333333;1,088;0,288;8,926;15,8599333333333;0,171904;0,042249;1,387453;2,42084163333333
"331";2007;11;27;46,6835333333333;1,063;11,02;15,111;19,4895333333333;0,167954;1,723835;2,302383;2,9912046
"332";2007;11;28;27,4156666666667;1,182;0,769;7,81;17,6546666666667;0,186756;0,115762;1,22859;2,69478216666667
"333";2007;11;29;NA;NA;NA;NA;NA;NA;NA;NA;NA
"334";2007;11;30;38,8621333333333;0;7,941;13,601;17,3201333333333;0;1,251073;2,122253;2,60652923333333
"335";2007;12;1;52,2490333333333;9,356;0,353;17,847;24,6930333333333;1,478213;0,052274;2,741566;3,74044443333333
"336";2007;12;2;49,1031333333333;2,09;6,915;10,636;29,4621333333333;0,33022;1,089035;1,616788;4,3274229
"337";2007;12;3;29,3676666666667;1,141;0,299;10,428;17,4996666666667;0,180278;0,043672;1,566494;2,63744583333333
"338";2007;12;4;34,4606;1,012;5,828;8,561;19,0596;0,159896;0,917394;1,318408;2,90022646666667
"339";2007;12;5;35,8853333333333;3,422;0,295;10,919;21,2493333333333;0,540676;0,043145;1,704237;3,221387
"340";2007;12;6;41,4655666666667;4,751;0,318;11,908;24,4885666666667;0,737848;0,046814;1,831589;3,6621767
"341";2007;12;7;29,4836;0,459;3,71;10,263;15,0516;0,056457;0,582505;1,597369;2,26322446666667
"342";2007;12;8;36,8900666666667;1,133;2,354;12,283;21,1200666666667;0,179014;0,368432;1,892134;3,2512112
"343";2007;12;9;37,9097333333333;4,176;2,428;8,728;22,5777333333333;0,659808;0,380019;1,379024;3,47123836666667
"344";2007;12;10;29,3125666666667;1,102;0,278;8,281;19,6515666666667;0,174116;0,041019;1,291563;3,01632636666667
"345";2007;12;11;38,4184;1,05;3,817;12,74;20,8114;0,147735;0,599866;1,967875;3,19867003333333
"346";2007;12;12;26,4677;1,152;0,254;7,759;17,3027;0,182016;0,037507;1,225922;2,65670176666667
"347";2007;12;13;30,7957666666667;1,103;1,448;8,911;19,3337666666667;0,174274;0,224549;1,388898;2,9562463
"348";2007;12;14;32,9134666666667;0,98;3,849;12,941;15,1434666666667;0,15484;0,602927;2,020773;2,2923134
"349";2007;12;15;45,6146;1,706;3,687;14,313;25,9086;0,269548;0,579396;2,228414;3,9288908
"350";2007;12;16;46,0369666666667;3,41;2,281;12,929;27,4169666666667;0,53878;0,357668;2,016812;4,06242156666667
"351";2007;12;17;NA;NA;NA;NA;NA;NA;NA;NA;NA
"352";2007;12;18;43,7199;1,123;5,81;11,093;25,6939;0,177434;0,915145;1,720844;3,93035903333333
"353";2007;12;19;36,6008666666667;1,233;2,658;11,679;21,0308666666667;0,194814;0,416814;1,822147;3,22032343333333
"354";2007;12;20;32,4959666666667;1,859;0,276;13,592;16,7689666666667;0,293722;0,038218;2,130911;2,54859056666667
"355";2007;12;21;33,0429333333333;1,191;0,2;12,251;19,4009333333333;0,188178;0,029745;1,912733;2,98337746666667
"356";2007;12;22;43,5210666666667;3,819;4,55;12,673;22,4790666666667;0,570607;0,716065;1,958794;3,38703153333333
"357";2007;12;23;40,1508;1,971;3,091;11,962;23,1268;0,307918;0,485998;1,812786;3,47418456666667
"358";2007;12;24;37,6308;2,985;2,316;14,35;17,9798;0,47163;0,361203;2,19807;2,74214573333333
"359";2007;12;25;44,9161333333333;4,588;3,368;9,084;27,8761333333333;0,689904;0,530254;1,379447;4,17301373333333
"360";2007;12;26;43,0046666666667;1,109;2,773;9,48;29,6426666666667;0,175222;0,434249;1,48699;4,354476
"361";2007;12;27;42,2033;4,122;1,49;7,96;28,6313;0,627861;0,23059;1,20973;4,41580073333333
"362";2007;12;28;51,8842;1,98;8,554;15,823;25,5272;0,28421;1,345092;2,427794;3,83984676666667
"363";2007;12;29;54,9826;4,836;2,434;14,906;32,8066;0,745048;0,381422;2,192608;4,78398546666667
"364";2007;12;30;42,6486;3,595;3,597;13,485;21,9716;0,5524;0,565211;2,091395;3,32675863333333
"365";2007;12;31;36,9423666666667;0;3,457;14,071;19,4143666666667;0;0,542426;2,167743;2,9731811
"366";2008;1;1;45,9956333333333;2,461;2,739;12,355;28,4406333333333;0,367418;0,429857;1,71486;4,2091459
"367";2008;1;2;27,4017666666667;0;3,094;8,987;15,3207666666667;0;0,400022;1,401711;2,3063618
"368";2008;1;3;25,1684666666667;1,13;0,846;6,671;16,5214666666667;0,17854;0,126633;1,027418;2,50700056666667
"369";2008;1;4;38,1975333333333;1,241;5,326;11,752;19,8785333333333;0,196078;0,838918;1,837566;3,0293811
"370";2008;1;5;36,3874666666667;2,113;0,286;14,591;19,3974666666667;0,333854;0,041163;2,232928;2,96206306666667
"371";2008;1;6;30,4197333333333;1,966;2,445;7,824;18,1847333333333;0,310628;0,383335;1,181802;2,7827222
"372";2008;1;7;28,2635666666667;1,288;0,282;10,294;16,3995666666667;0,203504;0,041581;1,551447;2,50398853333333
"373";2008;1;8;34,0591666666667;2,197;3,511;9,793;18,5581666666667;0,347126;0,550748;1,507814;2,84117866666667
"374";2008;1;9;29,8073333333333;1,162;0,284;8,963;19,3983333333333;0,183596;0,040917;1,393544;2,95458283333333
"375";2008;1;10;31,5679333333333;1,307;0,285;9,992;19,9839333333333;0,206506;0,04174;1,555776;3,03570696666667
"376";2008;1;11;28,4303;1,261;0,29;7,997;18,8823;0,163433;0,042215;1,215366;2,8612184
"377";2008;1;12;47,8568;5,594;2,621;11,116;28,5258;0,883817;0,411143;1,701798;4,2299499
"378";2008;1;13;NA;NA;NA;NA;NA;NA;NA;NA;NA
"379";2008;1;14;33,7488666666667;5,918;0,339;9,738;17,7538666666667;0,934484;0,049222;1,506614;2,71955226666667
"380";2008;1;15;44,7818666666667;0,782;6,883;14,512;22,6048666666667;0,123556;1,084154;2,233921;3,45319076666667
"381";2008;1;16;35,5975333333333;1,162;3,43;9,391;21,6145333333333;0,183596;0,538125;1,483778;3,27362743333333
"382";2008;1;17;26,2047;1,007;0,35;8,657;16,1907;0,159106;0,05187;1,343271;2,44351726666667
"383";2008;1;18;36,4498;1,034;0,846;14,983;19,5868;0,163372;0,128558;2,301549;2,9736669
"384";2008;1;19;33,0051;2,521;6,054;8,015;16,4151;0,398318;0,953382;1,26637;2,47611063333333
"385";2008;1;20;29,0061333333333;1,775;0,38;4,94;21,9111333333333;0,28045;0,05619;0,7591;3,34106206666667
"386";2008;1;21;30,9833;0;0,376;10,447;20,1603;0;0,054928;1,631621;3,06802373333333
"387";2008;1;22;38,7503;4,67;7,64;7,552;18,8883;0,73786;1,200435;1,167806;2,87118123333333
"388";2008;1;23;31,3718;1,116;0,387;13,359;16,5098;0,176328;0,054706;2,110722;2,50309223333333
"389";2008;1;24;27,4170333333333;1,107;0,32;5,935;20,0550333333333;0,174906;0,04636;0,91512;3,0337376
"390";2008;1;25;37,3309333333333;0;2,421;11,409;23,5009333333333;0;0,378563;1,770247;3,48804496666667
"391";2008;1;26;47,2498;4,925;0,311;15,606;26,4078;0,751095;0,045253;2,429138;3,9592054
"392";2008;1;27;39,6961;3,725;3,818;7,367;24,7861;0,58855;0,599989;1,134936;3,72337013333333
"393";2008;1;28;38,4699333333333;1,142;0,28;12,792;24,2559333333333;0,180436;0,040985;1,946271;3,63029146666667
"394";2008;1;29;44,6004;1,487;6,199;11,077;25,8374;0,234946;0,976852;1,687096;3,8008287
"395";2008;1;30;27,3441;0;0,261;7,261;19,8221;0;0,038578;1,106673;2,8359353
"396";2008;1;31;32,5653666666667;1,165;0,267;9,437;21,6963666666667;0,18407;0,038231;1,425631;3,2389746
"397";2008;2;1;25,5775333333333;0,336;0,28;7,241;17,7205333333333;0,041328;0,040005;1,080798;2,6159741
"398";2008;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA
"399";2008;2;3;34,7428;2,319;4,435;8,452;19,5368;0,326187;0,696355;1,221211;2,9664949
"400";2008;2;4;27,1356333333333;1,161;0,252;9,531;16,1916333333333;0,183438;0,037926;1,486508;2,47727523333333
"401";2008;2;5;41,2076;1,098;7,803;13,717;18,5896;0,173484;1,228814;2,137851;2,8582073
"402";2008;2;6;27,8256666666667;2,114;0,356;8,428;16,9276666666667;0,334012;0,051803;1,309434;2,59400366666667
"403";2008;2;7;25,3051666666667;0;0,295;8,089;16,9211666666667;0;0,04276;1,278062;2,555984
"404";2008;2;8;32,5094;0,94;1,921;9,563;20,0854;0,14852;0,300998;1,466749;2,99003486666667
"405";2008;2;9;35,0379333333333;2,05;2,838;10,293;19,8569333333333;0,3022;0,445744;1,624859;3,00679063333333
"406";2008;2;10;36,4119;2,562;2,955;10,128;20,7669;0,404796;0,464405;1,523644;3,1831212
"407";2008;2;11;28,2002666666667;1,018;0,297;8,93;17,9552666666667;0,160844;0,043041;1,40898;2,73536446666667
"408";2008;2;12;33,1299666666667;2,009;1,856;12,138;17,1269666666667;0,317422;0,290693;1,895474;2,61544923333333
"409";2008;2;13;31,6749666666667;2,53;3,615;7,568;17,9619666666667;0,39974;0,56851;1,170369;2,73933856666667
"410";2008;2;14;26,7437;1,3;0,291;9,299;15,8537;0,2054;0,042163;1,438162;2,39893143333333
"411";2008;2;15;33,4201333333333;1,109;1,723;13,417;17,1711333333333;0,175152;0,269609;2,092341;2,60468723333333
"412";2008;2;16;39,1158;1,076;2,36;11,599;24,0808;0,170008;0,37029;1,777517;3,64244573333333
"413";2008;2;17;32,2228;3,182;2,257;6,049;20,7348;0,502756;0,354086;0,955742;3,11223773333333
"414";2008;2;18;25,2400666666667;0;0,251;10,345;14,6440666666667;0;0,036018;1,61638;2,2244647
"415";2008;2;19;35,4486;1,881;4,711;11,2;17,6566;0,297198;0,742483;1,744435;2,70389363333333
"416";2008;2;20;37,5631666666667;3,655;5,516;7,704;20,6881666666667;0,555965;0,867398;1,149682;3,18577916666667
"417";2008;2;21;27,2308333333333;0;0,307;8,523;18,4008333333333;0;0,044411;1,345164;2,78616866666667
"418";2008;2;22;28,8760666666667;1,167;1,985;10,101;15,6230666666667;0,184386;0,309605;1,572928;2,3843302
"419";2008;2;23;NA;NA;NA;NA;NA;NA;NA;NA;NA
"420";2008;2;24;21,0501333333333;0,754;0,332;11,447;8,51713333333333;0,119132;0,048326;1,571291;1,2691714
"421";2008;2;25;8,40813333333333;0;0,321;1,856;6,23113333333333;0;0,046483;0,262308;0,911117066666667
"422";2008;2;26;8,452;0;0,295;2,013;6,144;0;0,04353;0,283299;0,898288
"423";2008;2;27;9,44533333333333;0;0,326;2,969;6,15033333333333;0;0,046993;0,417057;0,899370333333333
"424";2008;2;28;8,4864;0;0,281;2,028;6,1774;0;0,041563;0,320424;0,903735533333333
"425";2008;2;29;22,2224666666667;0;3,773;8,062;10,3874666666667;0;0,593299;1,268756;1,55411406666667
"426";2008;3;1;19,0312666666667;0;1,287;2,724;15,0202666666667;0;0,198936;0,369737;2,21990096666667
"427";2008;3;2;19,3704333333333;0;5,244;2,565;11,5614333333333;0;0,822042;0,399565;1,7361358
"428";2008;3;3;17,3425;0;2,207;1,755;13,3805;0;0,344261;0,24859;1,95821733333333
"429";2008;3;4;27,8165;1,249;2,443;9,415;14,7095;0,197342;0,381164;1,447355;2,18248633333333
"430";2008;3;5;33,9534666666667;1,145;9,797;5,529;17,4824666666667;0,16642;1,530741;0,873582;2,60390956666667
"431";2008;3;6;41,7201333333333;1,082;0,372;6,965;33,3011333333333;0,170956;0,052931;1,081395;4,9318254
"432";2008;3;7;31,0492666666667;1,235;3,471;9,033;17,3102666666667;0,18127;0,545583;1,381609;2,60533313333333
"433";2008;3;8;37,4776666666667;6,286;0,346;8,435;22,4106666666667;0,951188;0,050188;1,33273;3,35792166666667
"434";2008;3;9;26,0076333333333;2,607;0,333;4,155;18,9126333333333;0,377326;0,048764;0,61449;2,83715123333333
"435";2008;3;10;26,9781;2,009;0,368;8,66;15,9411;0,316057;0,053839;1,34749;2,39310446666667
"436";2008;3;11;36,6673666666667;1,271;3,901;12,936;18,5593666666667;0,181883;0,613943;1,961323;2,80868876666667
"437";2008;3;12;29,5705333333333;1,12;2,374;11,042;15,0345333333333;0,1568;0,367812;1,559661;2,29619526666667
"438";2008;3;13;27,9252333333333;3,263;3,59;5,464;15,6082333333333;0,515554;0,562075;0,842907;2,38781986666667
"439";2008;3;14;36,837;0,98;3,881;14,476;17,5;0,15484;0,603538;2,269253;2,67953
"440";2008;3;15;26,2716666666667;2,55;0,502;5,91;17,3096666666667;0,38379;0,072316;0,90655;2,65068233333333
"441";2008;3;16;30,0326666666667;2,394;0,566;11,286;15,7866666666667;0,378252;0,084178;1,706153;2,368368
"442";2008;3;17;28,4486333333333;0,236;6,651;9,346;12,2156333333333;0,037288;1,042808;1,417518;1,84977656666667
"443";2008;3;18;31,9594333333333;1,156;4,019;12,544;14,2404333333333;0,182648;0,627932;1,969772;2,1628618
"444";2008;3;19;21,8074666666667;2,11;0,411;6,154;13,1324666666667;0,33338;0,061053;0,959417;1,98735506666667
"445";2008;3;20;20,8879;1,107;0,478;6,67;12,6329;0,174906;0,069294;1,030935;1,9139582
"446";2008;3;21;34,4407;2,171;4,778;13,275;14,2167;0,343018;0,746559;2,07239;2,15084493333333
"447";2008;3;22;34,2252666666667;3,322;0,588;12,405;17,9102666666667;0,524876;0,077924;1,886455;2,7356593
"448";2008;3;23;38,7665;6,279;2,112;13,878;16,4975;0,992082;0,333171;2,187719;2,48294766666667
"449";2008;3;24;NA;NA;NA;NA;NA;NA;NA;NA;NA
"450";2008;3;25;33,5976;2,246;3,677;13,494;14,1806;0,347798;0,576136;2,113082;2,15909446666667
"451";2008;3;26;27,2245333333333;2,547;3,831;7,547;13,2995333333333;0,380481;0,600643;1,169361;2,02350026666667
"452";2008;3;27;22,8470333333333;0;0,356;9,022;13,4690333333333;0;0,052748;1,403881;2,02933726666667
"453";2008;3;28;31,4237333333333;2,325;3,605;11,581;13,9127333333333;0,36735;0,5656;1,808063;2,10951253333333
"454";2008;3;29;41,1858333333333;5,153;0,375;17,24;18,4178333333333;0,814174;0,05477;2,64874;2,75807333333333
"455";2008;3;30;35,7732;5,045;1,315;9,769;19,6442;0,754445;0,203605;1,433987;2,9129916
"456";2008;3;31;22,9595;1,091;0,411;9,387;12,0705;0,172378;0,058953;1,409296;1,821732
"457";2008;4;1;35,4842;1,079;6,657;14,515;13,2332;0,170482;1,048481;2,226065;2,0057431
"458";2008;4;2;28,1945333333333;1,106;3,674;7,989;15,4255333333333;0,153993;0,573597;1,254212;2,3028366
"459";2008;4;3;18,8126;0;0,422;6,901;11,4896;0;0,061251;1,065368;1,73852246666667
"460";2008;4;4;27,1986333333333;2,133;0,775;13,246;11,0446333333333;0,337014;0,119125;2,012858;1,6592344
"461";2008;4;5;32,8460333333333;2,929;0,874;13,644;15,3990333333333;0,462782;0,133682;2,127262;2,33249576666667
"462";2008;4;6;28,2719666666667;1,124;2,615;7,552;16,9809666666667;0,177592;0,40701;1,164026;2,56221706666667
"463";2008;4;7;25,6473;2,42;0,672;9,466;13,0893;0,38236;0,102291;1,465458;1,97685973333333
"464";2008;4;8;44,2919333333333;2,752;10,713;17,519;13,3079333333333;0,434781;1,690694;2,726422;2,0250678
"465";2008;4;9;20,3142;0;0,376;9,003;10,9352;0;0,055488;1,377394;1,65326526666667
"466";2008;4;10;24,6291;3,261;0,457;6,527;14,3841;0,503163;0,065941;0,995566;2,13475513333333
"467";2008;4;11;31,2944;1,802;0,491;14,522;14,4794;0,259061;0,074638;2,253736;2,1393277
"468";2008;4;12;46,6669;7,076;2,499;15,225;21,8669;1,103028;0,391132;2,31777;3,26873403333333
"469";2008;4;13;37,2164333333333;2,554;5,942;13,007;15,7134333333333;0,384492;0,920531;1,850531;2,3593638
"470";2008;4;14;26,4930333333333;0;0,425;11,197;14,8710333333333;0;0,06351;1,708296;2,22561126666667
"471";2008;4;15;27,8401;1,174;3,998;9,874;12,7941;0,185492;0,624929;1,520647;1,90436596666667
"472";2008;4;16;24,8177333333333;0,838;0,403;11,322;12,2547333333333;0,132404;0,061224;1,758111;1,81882403333333
"473";2008;4;17;23,2643666666667;1,719;0,417;8,638;12,4903666666667;0,271602;0,061196;1,330119;1,87404293333333
"474";2008;4;18;31,0398333333333;2,174;3,832;10,921;14,1128333333333;0,343492;0,598141;1,693493;2,104922
"475";2008;4;19;37,5618333333333;4,319;2,457;14,722;16,0638333333333;0,649852;0,382606;2,250756;2,41985916666667
"476";2008;4;20;29,8569666666667;1,03;4,544;10,401;13,8819666666667;0,16274;0,700487;1,628273;2,05920973333333
"477";2008;4;21;19,4026;0;2,673;6,788;9,9416;0;0,354959;1,037434;1,47656213333333
"478";2008;4;22;27,1279333333333;0,971;5,093;10,603;10,4609333333333;0,153418;0,792899;1,636004;1,5752908
"479";2008;4;23;22,6221333333333;1,38;0,492;8,406;12,3441333333333;0,21797;0,073921;1,278588;1,79728656666667
"480";2008;4;24;17,3962;1,263;0,522;5,296;10,3152;0,155349;0,077331;0,755288;1,52900276666667
"481";2008;4;25;21,1289;0,824;2,004;9,4;8,9009;0,130192;0,311452;1,47232;1,33017636666667
"482";2008;4;26;15,0527666666667;0;0,634;3,586;10,8327666666667;0;0,094677;0,531518;1,6201758
"483";2008;4;27;16,804;0,693;0,588;5,488;10,035;0,109494;0,087689;0,848834;1,45136916666667
"484";2008;4;28;10,9842;0;0,621;2,786;7,5772;0;0,090208;0,400393;1,11297593333333
"485";2008;4;29;32,8769333333333;1,402;5,411;10,481;15,5829333333333;0,221516;0,849233;1,588203;2,29653946666667
"486";2008;4;30;18,3621;1,057;0,59;6,653;10,0621;0,130011;0,085975;0,961609;1,3979768
"487";2008;5;1;9,60023333333333;0;0,53;2,586;6,48423333333333;0;0,07583;0,372118;0,9492017
"488";2008;5;2;24,9628;3,114;0,584;8,687;12,5778;0,492012;0,085622;1,328586;1,80509406666667
"489";2008;5;3;21,4933333333333;0,996;0,541;6,535;13,4213333333333;0,157368;0,079633;0,96827;1,8683035
"490";2008;5;4;24,5161666666667;2,196;2,872;5,464;13,9841666666667;0,346968;0,448141;0,824602;2,09637483333333
"491";2008;5;5;22,7822;1,008;0,378;10,197;11,1992;0,159264;0,054999;1,565836;1,6555941
"492";2008;5;6;29,833;1,354;5,41;12,2;10,869;0,213932;0,850335;1,862185;1,61310116666667
"493";2008;5;7;19,6044;1,03;0,423;6,649;11,5024;0,16274;0,062004;1,015367;1,68345753333333
